row,col,northing_km,easting_km,fire_norm,animal_norm,danger,removed,residual,has_stationary,has_camera,covered_by_drone,covered_by_human
9,38,-24.36,8.77,0.12891964203739584,0.5802237002416638,0.7091433422790596,0.1449976056780001,0.5641457366010595,0,0,1,1
9,39,-24.36,13.77,0.12898561372400702,0.6000176733707249,0.7290032870947318,0.1678738315730239,0.5611294555217079,0,0,1,0
9,40,-24.36,18.77,0.21585810423199892,0.6022277207232731,0.818085824955272,0.1434534903928734,0.6746323345623987,0,0,1,0
9,41,-24.36,23.77,0.187523027157869,0.5968784608829254,0.7844014880407943,0.18156237086433635,0.602839117176458,0,0,0,0
9,42,-24.36,28.77,0.20505078376117952,0.5905169317743071,0.7955677155354866,0.15858963877280707,0.6369780767626795,0,0,0,0
9,43,-24.36,33.77,0.27055248616631433,0.581550640855777,0.8521031270220913,0.2157289183220427,0.6363742087000487,0,0,0,0
9,44,-24.36,38.77,0.2452934641576138,0.5671857461045058,0.8124792102621196,0.6627876006776829,0.1496916095844366,0,1,0,0
9,45,-24.36,43.77,0.2537435293454786,0.5517583383268081,0.8055018676722867,0.2947617801004926,0.5107400875717941,0,0,0,0
9,46,-24.36,48.77,0.2823339812580984,0.5361421352944721,0.8184761165525705,0.6154592854118988,0.2030168311406717,0,1,0,0
9,47,-24.36,53.77,0.2627382182163537,0.5198407391940619,0.7825789574104156,0.23752247879185004,0.5450564786185655,0,0,0,0
9,48,-24.36,58.77,0.22864556735578534,0.5015541469367023,0.7301997142924876,0.2098970868306797,0.5203026274618079,0,0,0,0
9,49,-24.36,63.77,0.17628483860245348,0.480779306576162,0.6570641451786154,0.6354000648509961,0.02166408032761935,0,1,0,0
9,50,-24.36,68.77,0.2239012694409808,0.45929166131388804,0.6831929307548689,0.33258734439584314,0.3506055863590257,0,0,0,0
9,51,-24.36,73.77,0.28292812904815084,0.44006223424902774,0.7229903632971786,0.24667739860632218,0.4763129646908564,0,0,0,0
9,52,-24.36,78.77,0.24236555017641012,0.42562383808303106,0.6679893882594412,0.6674400487343396,0.0005493395251016109,1,0,0,0
9,53,-24.36,83.77,0.27984814412933257,0.41769993851430753,0.6975480826436401,0.13628532545637057,0.5612627571872695,0,0,0,0
9,54,-24.36,88.77,0.31426449405794443,0.41500476775715983,0.7292692618151042,0.05769782057849166,0.6715714412366125,0,0,0,0
9,55,-24.36,93.77,0.2990362181876937,0.4065840004255781,0.7056202186132718,0.09519116817390069,0.6104290504393711,0,0,1,0
9,56,-24.36,98.77,0.30441689954868334,0.399480663378942,0.7038975629276254,0.16525169273677895,0.5386458701908464,0,0,1,0
