n_cells,path_km,duration_min,avg_path_danger,max_path_danger,danger_removed,coverage_km2,path_str
3,17.071,30.0,1.390247,1.402077,1.344144,75.0,"15,45;15,46;14,45"
3,17.071,30.0,1.380801,1.39588,1.344144,75.0,"15,45;15,46;16,46"
3,17.071,30.0,1.380093,1.39588,1.344144,75.0,"15,45;15,46;14,46"
3,17.071,30.0,1.400696,1.411457,1.344144,75.0,"15,45;15,44;16,45"
3,17.071,30.0,1.403138,1.411457,1.344144,75.0,"15,45;15,44;14,45"
3,17.071,30.0,1.405978,1.411457,1.344144,75.0,"15,45;15,44;16,44"
3,17.071,30.0,1.408816,1.419112,1.344144,75.0,"15,45;15,44;14,44"
3,17.071,30.0,1.387805,1.39588,1.344144,75.0,"15,45;16,45;15,46"
3,17.071,30.0,1.400696,1.411457,1.344144,75.0,"15,45;16,45;15,44"
3,17.071,30.0,1.388124,1.39588,1.344144,75.0,"15,45;16,45;16,46"
3,17.071,30.0,1.40041,1.410597,1.344144,75.0,"15,45;16,45;16,44"
3,17.071,30.0,1.390247,1.402077,1.344144,75.0,"15,45;14,45;15,46"
3,17.071,30.0,1.403138,1.411457,1.344144,75.0,"15,45;14,45;15,44"
3,17.071,30.0,1.389857,1.402077,1.344144,75.0,"15,45;14,45;14,46"
3,17.071,30.0,1.40569,1.419112,1.344144,75.0,"15,45;14,45;14,44"
3,17.071,30.0,1.080692,1.1039,1.344144,75.0,"18,32;19,33;19,32"
3,17.071,30.0,1.12729,1.190847,1.344144,75.0,"18,32;19,33;18,33"
3,17.071,30.0,1.08889,1.111717,1.344144,75.0,"18,32;19,31;19,32"
3,17.071,30.0,1.098539,1.111717,1.344144,75.0,"18,32;19,31;18,31"
3,17.071,30.0,1.180193,1.258521,1.344144,75.0,"18,32;17,33;17,32"
3,17.071,30.0,1.184423,1.258521,1.344144,75.0,"18,32;17,33;18,33"
3,17.071,30.0,1.133068,1.178157,1.344144,75.0,"18,32;17,31;17,32"
3,17.071,30.0,1.100349,1.117145,1.344144,75.0,"18,32;17,31;18,31"
3,17.071,30.0,1.115267,1.190847,1.344144,75.0,"18,32;18,33;19,32"
3,17.071,30.0,1.157635,1.190847,1.344144,75.0,"18,32;18,33;17,32"
3,17.071,30.0,1.12729,1.190847,1.344144,75.0,"18,32;18,33;19,33"
3,17.071,30.0,1.184423,1.258521,1.344144,75.0,"18,32;18,33;17,33"
3,17.071,30.0,1.078318,1.1039,1.344144,75.0,"18,32;18,31;19,32"
3,17.071,30.0,1.120686,1.178157,1.344144,75.0,"18,32;18,31;17,32"
3,17.071,30.0,1.098539,1.111717,1.344144,75.0,"18,32;18,31;19,31"
3,17.071,30.0,1.100349,1.117145,1.344144,75.0,"18,32;18,31;17,31"
3,17.071,30.0,1.115267,1.190847,1.344144,75.0,"18,32;19,32;18,33"
3,17.071,30.0,1.078318,1.1039,1.344144,75.0,"18,32;19,32;18,31"
3,17.071,30.0,1.080692,1.1039,1.344144,75.0,"18,32;19,32;19,33"
3,17.071,30.0,1.08889,1.111717,1.344144,75.0,"18,32;19,32;19,31"
3,17.071,30.0,1.157635,1.190847,1.344144,75.0,"18,32;17,32;18,33"
3,17.071,30.0,1.120686,1.178157,1.344144,75.0,"18,32;17,32;18,31"
3,17.071,30.0,1.180193,1.258521,1.344144,75.0,"18,32;17,32;17,33"
3,17.071,30.0,1.133068,1.178157,1.344144,75.0,"18,32;17,32;17,31"
3,17.071,30.0,1.58811,1.642726,1.344123,75.0,"7,32;8,33;8,32"
3,17.071,30.0,1.590771,1.642726,1.344103,75.0,"7,32;8,33;7,33"
3,17.071,30.0,1.634204,1.669923,1.344123,75.0,"7,32;8,31;8,32"
3,17.071,30.0,1.674479,1.710789,1.344082,75.0,"7,32;8,31;7,31"
3,17.071,30.0,1.610211,1.642726,1.344103,75.0,"7,32;7,33;8,32"
3,17.071,30.0,1.590771,1.642726,1.344103,75.0,"7,32;7,33;8,33"
3,17.071,30.0,1.647826,1.710789,1.344082,75.0,"7,32;7,31;8,32"
3,17.071,30.0,1.674479,1.710789,1.344082,75.0,"7,32;7,31;8,31"
3,17.071,30.0,1.610211,1.642726,1.344103,75.0,"7,32;8,32;7,33"
3,17.071,30.0,1.647826,1.710789,1.344082,75.0,"7,32;8,32;7,31"
3,17.071,30.0,1.58811,1.642726,1.344123,75.0,"7,32;8,32;8,33"
3,17.071,30.0,1.634204,1.669923,1.344123,75.0,"7,32;8,32;8,31"
3,17.071,30.0,1.098276,1.22044,1.344144,75.0,"15,36;16,37;16,36"
3,17.071,30.0,1.243201,1.393341,1.344144,75.0,"15,36;16,37;15,37"
3,17.071,30.0,1.071446,1.139951,1.344144,75.0,"15,36;16,35;16,36"
3,17.071,30.0,1.198679,1.340265,1.344144,75.0,"15,36;16,35;15,35"
3,17.071,30.0,1.349701,1.485666,1.344144,75.0,"15,36;14,37;14,36"
3,17.071,30.0,1.331609,1.485666,1.344144,75.0,"15,36;14,37;15,37"
3,17.071,30.0,1.316927,1.447618,1.344144,75.0,"15,36;14,35;14,36"
3,17.071,30.0,1.281143,1.387344,1.344144,75.0,"15,36;14,35;15,35"
3,17.071,30.0,1.155909,1.393341,1.344144,75.0,"15,36;15,37;16,36"
3,17.071,30.0,1.318926,1.447618,1.344144,75.0,"15,36;15,37;14,36"
3,17.071,30.0,1.243201,1.393341,1.344144,75.0,"15,36;15,37;16,37"
3,17.071,30.0,1.331609,1.485666,1.344144,75.0,"15,36;15,37;14,37"
3,17.071,30.0,1.138217,1.340265,1.344144,75.0,"15,36;15,35;16,36"
3,17.071,30.0,1.301234,1.447618,1.344144,75.0,"15,36;15,35;14,36"
3,17.071,30.0,1.198679,1.340265,1.344144,75.0,"15,36;15,35;16,35"
3,17.071,30.0,1.281143,1.387344,1.344144,75.0,"15,36;15,35;14,35"
3,17.071,30.0,1.155909,1.393341,1.344144,75.0,"15,36;16,36;15,37"
3,17.071,30.0,1.138217,1.340265,1.344144,75.0,"15,36;16,36;15,35"
3,17.071,30.0,1.098276,1.22044,1.344144,75.0,"15,36;16,36;16,37"
3,17.071,30.0,1.071446,1.139951,1.344144,75.0,"15,36;16,36;16,35"
3,17.071,30.0,1.318926,1.447618,1.344144,75.0,"15,36;14,36;15,37"
3,17.071,30.0,1.301234,1.447618,1.344144,75.0,"15,36;14,36;15,35"
3,17.071,30.0,1.349701,1.485666,1.344144,75.0,"15,36;14,36;14,37"
3,17.071,30.0,1.316927,1.447618,1.344144,75.0,"15,36;14,36;14,35"
3,17.071,30.0,1.30024,1.346504,1.344144,75.0,"15,27;16,28;16,27"
3,17.071,30.0,1.32462,1.346504,1.344144,75.0,"15,27;16,28;15,28"
3,17.071,30.0,1.327841,1.368783,1.344144,75.0,"15,27;16,26;16,27"
3,17.071,30.0,1.379631,1.423605,1.344144,75.0,"15,27;16,26;15,26"
3,17.071,30.0,1.41755,1.469944,1.344144,75.0,"15,27;14,28;14,27"
3,17.071,30.0,1.374694,1.436202,1.344144,75.0,"15,27;14,28;15,28"
3,17.071,30.0,1.43008,1.473791,1.344144,75.0,"15,27;14,26;14,27"
3,17.071,30.0,1.414633,1.473791,1.344144,75.0,"15,27;14,26;15,26"
3,17.071,30.0,1.318706,1.346504,1.344144,75.0,"15,27;15,28;16,27"
3,17.071,30.0,1.385942,1.469944,1.344144,75.0,"15,27;15,28;14,27"
3,17.071,30.0,1.32462,1.346504,1.344144,75.0,"15,27;15,28;16,28"
3,17.071,30.0,1.374694,1.436202,1.344144,75.0,"15,27;15,28;14,28"
3,17.071,30.0,1.346115,1.423605,1.344144,75.0,"15,27;15,26;16,27"
3,17.071,30.0,1.413351,1.469944,1.344144,75.0,"15,27;15,26;14,27"
3,17.071,30.0,1.379631,1.423605,1.344144,75.0,"15,27;15,26;16,26"
3,17.071,30.0,1.414633,1.473791,1.344144,75.0,"15,27;15,26;14,26"
3,17.071,30.0,1.318706,1.346504,1.344144,75.0,"15,27;16,27;15,28"
3,17.071,30.0,1.346115,1.423605,1.344144,75.0,"15,27;16,27;15,26"
3,17.071,30.0,1.30024,1.346504,1.344144,75.0,"15,27;16,27;16,28"
3,17.071,30.0,1.327841,1.368783,1.344144,75.0,"15,27;16,27;16,26"
3,17.071,30.0,1.385942,1.469944,1.344144,75.0,"15,27;14,27;15,28"
3,17.071,30.0,1.413351,1.469944,1.344144,75.0,"15,27;14,27;15,26"
3,17.071,30.0,1.41755,1.469944,1.344144,75.0,"15,27;14,27;14,28"
3,17.071,30.0,1.43008,1.473791,1.344144,75.0,"15,27;14,27;14,26"
3,17.071,30.0,1.073131,1.088256,1.344144,75.0,"14,53;15,54;15,53"
3,17.071,30.0,1.093781,1.110018,1.344144,75.0,"14,53;15,54;14,54"
3,17.071,30.0,1.060472,1.088256,1.344144,75.0,"14,53;15,52;15,53"
3,17.071,30.0,1.005896,1.088256,1.344144,75.0,"14,53;15,52;14,52"
3,17.071,30.0,1.089826,1.102542,1.344144,75.0,"14,53;13,54;13,53"
3,17.071,30.0,1.100272,1.110018,1.344144,75.0,"14,53;13,54;14,54"
3,17.071,30.0,1.017888,1.088256,1.344144,75.0,"14,53;13,52;13,53"
3,17.071,30.0,0.953108,1.088256,1.344144,75.0,"14,53;13,52;14,52"
3,17.071,30.0,1.082113,1.110018,1.344144,75.0,"14,53;14,54;15,53"
3,17.071,30.0,1.092318,1.110018,1.344144,75.0,"14,53;14,54;13,53"
3,17.071,30.0,1.093781,1.110018,1.344144,75.0,"14,53;14,54;15,54"
3,17.071,30.0,1.100272,1.110018,1.344144,75.0,"14,53;14,54;13,54"
3,17.071,30.0,1.006887,1.088256,1.344144,75.0,"14,53;14,52;15,53"
3,17.071,30.0,1.017091,1.088256,1.344144,75.0,"14,53;14,52;13,53"
3,17.071,30.0,1.005896,1.088256,1.344144,75.0,"14,53;14,52;15,52"
3,17.071,30.0,0.953108,1.088256,1.344144,75.0,"14,53;14,52;13,52"
3,17.071,30.0,1.082113,1.110018,1.344144,75.0,"14,53;15,53;14,54"
3,17.071,30.0,1.006887,1.088256,1.344144,75.0,"14,53;15,53;14,52"
3,17.071,30.0,1.073131,1.088256,1.344144,75.0,"14,53;15,53;15,54"
3,17.071,30.0,1.060472,1.088256,1.344144,75.0,"14,53;15,53;15,52"
3,17.071,30.0,1.092318,1.110018,1.344144,75.0,"14,53;13,53;14,54"
3,17.071,30.0,1.017091,1.088256,1.344144,75.0,"14,53;13,53;14,52"
3,17.071,30.0,1.089826,1.102542,1.344144,75.0,"14,53;13,53;13,54"
3,17.071,30.0,1.017888,1.088256,1.344144,75.0,"14,53;13,53;13,52"
3,17.071,30.0,1.118242,1.138669,1.344143,75.0,"3,53;4,54;4,53"
3,17.071,30.0,1.107391,1.138669,1.344123,75.0,"3,53;4,54;3,54"
3,17.071,30.0,1.140127,1.156382,1.344143,75.0,"3,53;4,52;4,53"
3,17.071,30.0,1.147976,1.156382,1.344123,75.0,"3,53;4,52;3,52"
3,17.071,30.0,1.118925,1.138669,1.344123,75.0,"3,53;3,54;4,53"
3,17.071,30.0,1.148374,1.213678,1.344082,75.0,"3,53;3,54;2,53"
3,17.071,30.0,1.107391,1.138669,1.344123,75.0,"3,53;3,54;4,54"
3,17.071,30.0,1.137626,1.148878,1.344123,75.0,"3,53;3,52;4,53"
3,17.071,30.0,1.167075,1.213678,1.344082,75.0,"3,53;3,52;2,53"
3,17.071,30.0,1.147976,1.156382,1.344123,75.0,"3,53;3,52;4,52"
3,17.071,30.0,1.118925,1.138669,1.344123,75.0,"3,53;4,53;3,54"
3,17.071,30.0,1.137626,1.148878,1.344123,75.0,"3,53;4,53;3,52"
3,17.071,30.0,1.118242,1.138669,1.344143,75.0,"3,53;4,53;4,54"
3,17.071,30.0,1.140127,1.156382,1.344143,75.0,"3,53;4,53;4,52"
3,17.071,30.0,1.148374,1.213678,1.344082,75.0,"3,53;2,53;3,54"
3,17.071,30.0,1.167075,1.213678,1.344082,75.0,"3,53;2,53;3,52"
3,17.071,30.0,1.301771,1.340766,1.344103,75.0,"22,57;23,58;23,57"
3,17.071,30.0,1.278715,1.306413,1.344123,75.0,"22,57;23,58;22,58"
3,17.071,30.0,1.371758,1.516372,1.344103,75.0,"22,57;23,56;23,57"
3,17.071,30.0,1.336628,1.516372,1.344123,75.0,"22,57;23,56;22,56"
3,17.071,30.0,1.227707,1.258135,1.344144,75.0,"22,57;21,58;21,57"
3,17.071,30.0,1.254048,1.271598,1.344144,75.0,"22,57;21,58;22,58"
3,17.071,30.0,1.155498,1.258135,1.344144,75.0,"22,57;21,56;21,57"
3,17.071,30.0,1.169764,1.258135,1.344144,75.0,"22,57;21,56;22,56"
3,17.071,30.0,1.290166,1.340766,1.344123,75.0,"22,57;22,58;23,57"
3,17.071,30.0,1.24077,1.271598,1.344144,75.0,"22,57;22,58;21,57"
3,17.071,30.0,1.278715,1.306413,1.344123,75.0,"22,57;22,58;23,58"
3,17.071,30.0,1.254048,1.271598,1.344144,75.0,"22,57;22,58;21,58"
3,17.071,30.0,1.278092,1.340766,1.344123,75.0,"22,57;22,56;23,57"
3,17.071,30.0,1.228696,1.258135,1.344144,75.0,"22,57;22,56;21,57"
3,17.071,30.0,1.336628,1.516372,1.344123,75.0,"22,57;22,56;23,56"
3,17.071,30.0,1.169764,1.258135,1.344144,75.0,"22,57;22,56;21,56"
3,17.071,30.0,1.290166,1.340766,1.344123,75.0,"22,57;23,57;22,58"
3,17.071,30.0,1.278092,1.340766,1.344123,75.0,"22,57;23,57;22,56"
3,17.071,30.0,1.301771,1.340766,1.344103,75.0,"22,57;23,57;23,58"
3,17.071,30.0,1.371758,1.516372,1.344103,75.0,"22,57;23,57;23,56"
3,17.071,30.0,1.24077,1.271598,1.344144,75.0,"22,57;21,57;22,58"
3,17.071,30.0,1.228696,1.258135,1.344144,75.0,"22,57;21,57;22,56"
3,17.071,30.0,1.227707,1.258135,1.344144,75.0,"22,57;21,57;21,58"
3,17.071,30.0,1.155498,1.258135,1.344144,75.0,"22,57;21,57;21,56"
3,17.071,30.0,1.422975,1.441176,1.344144,75.0,"16,23;17,24;17,23"
3,17.071,30.0,1.42014,1.441176,1.344144,75.0,"16,23;17,24;16,24"
3,17.071,30.0,1.44467,1.469005,1.344144,75.0,"16,23;17,22;17,23"
3,17.071,30.0,1.465771,1.487131,1.344144,75.0,"16,23;17,22;16,22"
3,17.071,30.0,1.445239,1.461172,1.344144,75.0,"16,23;15,24;15,23"
3,17.071,30.0,1.429955,1.441176,1.344144,75.0,"16,23;15,24;16,24"
3,17.071,30.0,1.468297,1.502542,1.344144,75.0,"16,23;15,22;15,23"
3,17.071,30.0,1.47695,1.502542,1.344144,75.0,"16,23;15,22;16,22"
3,17.071,30.0,1.426775,1.441176,1.344144,75.0,"16,23;16,24;17,23"
3,17.071,30.0,1.439223,1.461172,1.344144,75.0,"16,23;16,24;15,23"
3,17.071,30.0,1.42014,1.441176,1.344144,75.0,"16,23;16,24;17,24"
3,17.071,30.0,1.429955,1.441176,1.344144,75.0,"16,23;16,24;15,24"
3,17.071,30.0,1.450712,1.487131,1.344144,75.0,"16,23;16,22;17,23"
3,17.071,30.0,1.46316,1.487131,1.344144,75.0,"16,23;16,22;15,23"
3,17.071,30.0,1.465771,1.487131,1.344144,75.0,"16,23;16,22;17,22"
3,17.071,30.0,1.47695,1.502542,1.344144,75.0,"16,23;16,22;15,22"
3,17.071,30.0,1.426775,1.441176,1.344144,75.0,"16,23;17,23;16,24"
3,17.071,30.0,1.450712,1.487131,1.344144,75.0,"16,23;17,23;16,22"
3,17.071,30.0,1.422975,1.441176,1.344144,75.0,"16,23;17,23;17,24"
3,17.071,30.0,1.44467,1.469005,1.344144,75.0,"16,23;17,23;17,22"
3,17.071,30.0,1.439223,1.461172,1.344144,75.0,"16,23;15,23;16,24"
3,17.071,30.0,1.46316,1.487131,1.344144,75.0,"16,23;15,23;16,22"
3,17.071,30.0,1.445239,1.461172,1.344144,75.0,"16,23;15,23;15,24"
3,17.071,30.0,1.468297,1.502542,1.344144,75.0,"16,23;15,23;15,22"
3,17.071,30.0,1.209719,1.416068,1.344103,75.0,"22,48;23,49;23,48"
3,17.071,30.0,1.163712,1.416068,1.344123,75.0,"22,48;23,49;22,49"
3,17.071,30.0,1.067235,1.215459,1.344103,75.0,"22,48;23,47;23,48"
3,17.071,30.0,1.080828,1.25624,1.344123,75.0,"22,48;23,47;22,47"
3,17.071,30.0,0.893576,1.013258,1.344144,75.0,"22,48;21,49;21,48"
3,17.071,30.0,1.029442,1.077438,1.344144,75.0,"22,48;21,49;22,49"
3,17.071,30.0,0.955547,1.199172,1.344144,75.0,"22,48;21,47;21,48"
3,17.071,30.0,1.151014,1.25624,1.344144,75.0,"22,48;21,47;22,47"
3,17.071,30.0,1.096842,1.215459,1.344123,75.0,"22,48;22,49;23,48"
3,17.071,30.0,0.914969,1.077438,1.344144,75.0,"22,48;22,49;21,48"
3,17.071,30.0,1.163712,1.416068,1.344123,75.0,"22,48;22,49;23,49"
3,17.071,30.0,1.029442,1.077438,1.344144,75.0,"22,48;22,49;21,49"
3,17.071,30.0,1.156443,1.25624,1.344123,75.0,"22,48;22,47;23,48"
3,17.071,30.0,0.97457,1.25624,1.344144,75.0,"22,48;22,47;21,48"
3,17.071,30.0,1.080828,1.25624,1.344123,75.0,"22,48;22,47;23,47"
3,17.071,30.0,1.151014,1.25624,1.344144,75.0,"22,48;22,47;21,47"
3,17.071,30.0,1.096842,1.215459,1.344123,75.0,"22,48;23,48;22,49"
3,17.071,30.0,1.156443,1.25624,1.344123,75.0,"22,48;23,48;22,47"
3,17.071,30.0,1.209719,1.416068,1.344103,75.0,"22,48;23,48;23,49"
3,17.071,30.0,1.067235,1.215459,1.344103,75.0,"22,48;23,48;23,47"
3,17.071,30.0,0.914969,1.077438,1.344144,75.0,"22,48;21,48;22,49"
3,17.071,30.0,0.97457,1.25624,1.344144,75.0,"22,48;21,48;22,47"
3,17.071,30.0,0.893576,1.013258,1.344144,75.0,"22,48;21,48;21,49"
3,17.071,30.0,0.955547,1.199172,1.344144,75.0,"22,48;21,48;21,47"
3,17.071,30.0,1.616151,1.624122,1.344144,75.0,"16,14;17,15;17,14"
3,17.071,30.0,1.610008,1.614366,1.344144,75.0,"16,14;17,15;16,15"
3,17.071,30.0,1.61972,1.625073,1.344144,75.0,"16,14;17,13;17,14"
3,17.071,30.0,1.616103,1.625073,1.344144,75.0,"16,14;17,13;16,13"
3,17.071,30.0,1.598816,1.609965,1.344144,75.0,"16,14;15,15;15,14"
3,17.071,30.0,1.601783,1.609965,1.344144,75.0,"16,14;15,15;16,15"
3,17.071,30.0,1.601911,1.609965,1.344144,75.0,"16,14;15,13;15,14"
3,17.071,30.0,1.607405,1.61327,1.344144,75.0,"16,14;15,13;16,13"
3,17.071,30.0,1.61326,1.624122,1.344144,75.0,"16,14;16,15;17,14"
3,17.071,30.0,1.604149,1.609965,1.344144,75.0,"16,14;16,15;15,14"
3,17.071,30.0,1.610008,1.614366,1.344144,75.0,"16,14;16,15;17,15"
3,17.071,30.0,1.601783,1.609965,1.344144,75.0,"16,14;16,15;15,15"
3,17.071,30.0,1.615786,1.624122,1.344144,75.0,"16,14;16,13;17,14"
3,17.071,30.0,1.606675,1.61327,1.344144,75.0,"16,14;16,13;15,14"
3,17.071,30.0,1.616103,1.625073,1.344144,75.0,"16,14;16,13;17,13"
3,17.071,30.0,1.607405,1.61327,1.344144,75.0,"16,14;16,13;15,13"
3,17.071,30.0,1.61326,1.624122,1.344144,75.0,"16,14;17,14;16,15"
3,17.071,30.0,1.615786,1.624122,1.344144,75.0,"16,14;17,14;16,13"
3,17.071,30.0,1.616151,1.624122,1.344144,75.0,"16,14;17,14;17,15"
3,17.071,30.0,1.61972,1.625073,1.344144,75.0,"16,14;17,14;17,13"
3,17.071,30.0,1.604149,1.609965,1.344144,75.0,"16,14;15,14;16,15"
3,17.071,30.0,1.606675,1.61327,1.344144,75.0,"16,14;15,14;16,13"
3,17.071,30.0,1.598816,1.609965,1.344144,75.0,"16,14;15,14;15,15"
3,17.071,30.0,1.601911,1.609965,1.344144,75.0,"16,14;15,14;15,13"
3,17.071,30.0,1.556126,1.563989,1.344144,75.0,"13,18;14,19;14,18"
3,17.071,30.0,1.547617,1.552924,1.344144,75.0,"13,18;14,19;13,19"
3,17.071,30.0,1.557219,1.563989,1.344144,75.0,"13,18;14,17;14,18"
3,17.071,30.0,1.553017,1.554745,1.344144,75.0,"13,18;14,17;13,17"
3,17.071,30.0,1.528196,1.552924,1.344144,75.0,"13,18;12,19;12,18"
3,17.071,30.0,1.533007,1.552924,1.344144,75.0,"13,18;12,19;13,19"
3,17.071,30.0,1.540052,1.552924,1.344144,75.0,"13,18;12,17;12,18"
3,17.071,30.0,1.54917,1.552924,1.344144,75.0,"13,18;12,17;13,17"
3,17.071,30.0,1.551792,1.563989,1.344144,75.0,"13,18;13,19;14,18"
3,17.071,30.0,1.538472,1.552924,1.344144,75.0,"13,18;13,19;12,18"
3,17.071,30.0,1.547617,1.552924,1.344144,75.0,"13,18;13,19;14,19"
3,17.071,30.0,1.533007,1.552924,1.344144,75.0,"13,18;13,19;12,19"
3,17.071,30.0,1.556099,1.563989,1.344144,75.0,"13,18;13,17;14,18"
3,17.071,30.0,1.542779,1.552924,1.344144,75.0,"13,18;13,17;12,18"
3,17.071,30.0,1.553017,1.554745,1.344144,75.0,"13,18;13,17;14,17"
3,17.071,30.0,1.54917,1.552924,1.344144,75.0,"13,18;13,17;12,17"
3,17.071,30.0,1.551792,1.563989,1.344144,75.0,"13,18;14,18;13,19"
3,17.071,30.0,1.556099,1.563989,1.344144,75.0,"13,18;14,18;13,17"
3,17.071,30.0,1.556126,1.563989,1.344144,75.0,"13,18;14,18;14,19"
3,17.071,30.0,1.557219,1.563989,1.344144,75.0,"13,18;14,18;14,17"
3,17.071,30.0,1.538472,1.552924,1.344144,75.0,"13,18;12,18;13,19"
3,17.071,30.0,1.542779,1.552924,1.344144,75.0,"13,18;12,18;13,17"
3,17.071,30.0,1.528196,1.552924,1.344144,75.0,"13,18;12,18;12,19"
3,17.071,30.0,1.540052,1.552924,1.344144,75.0,"13,18;12,18;12,17"
3,17.071,30.0,1.54336,1.557252,1.344144,75.0,"13,9;14,10;14,9"
3,17.071,30.0,1.532848,1.557252,1.344144,75.0,"13,9;14,10;13,10"
3,17.071,30.0,1.540694,1.550363,1.344123,75.0,"13,9;14,8;14,9"
3,17.071,30.0,1.532727,1.549254,1.344123,75.0,"13,9;14,8;13,8"
3,17.071,30.0,1.49316,1.522465,1.344144,75.0,"13,9;12,10;12,9"
3,17.071,30.0,1.506646,1.522465,1.344144,75.0,"13,9;12,10;13,10"
3,17.071,30.0,1.49962,1.522465,1.344144,75.0,"13,9;12,8;12,9"
3,17.071,30.0,1.515651,1.526464,1.344144,75.0,"13,9;12,8;13,8"
3,17.071,30.0,1.530552,1.550363,1.344144,75.0,"13,9;13,10;14,9"
3,17.071,30.0,1.506555,1.522465,1.344144,75.0,"13,9;13,10;12,9"
3,17.071,30.0,1.532848,1.557252,1.344144,75.0,"13,9;13,10;14,10"
3,17.071,30.0,1.506646,1.522465,1.344144,75.0,"13,9;13,10;12,10"
3,17.071,30.0,1.533097,1.550363,1.344144,75.0,"13,9;13,8;14,9"
3,17.071,30.0,1.5091,1.526464,1.344144,75.0,"13,9;13,8;12,9"
3,17.071,30.0,1.532727,1.549254,1.344123,75.0,"13,9;13,8;14,8"
3,17.071,30.0,1.515651,1.526464,1.344144,75.0,"13,9;13,8;12,8"
3,17.071,30.0,1.530552,1.550363,1.344144,75.0,"13,9;14,9;13,10"
3,17.071,30.0,1.533097,1.550363,1.344144,75.0,"13,9;14,9;13,8"
3,17.071,30.0,1.54336,1.557252,1.344144,75.0,"13,9;14,9;14,10"
3,17.071,30.0,1.540694,1.550363,1.344123,75.0,"13,9;14,9;14,8"
3,17.071,30.0,1.506555,1.522465,1.344144,75.0,"13,9;12,9;13,10"
3,17.071,30.0,1.5091,1.526464,1.344144,75.0,"13,9;12,9;13,8"
3,17.071,30.0,1.49316,1.522465,1.344144,75.0,"13,9;12,9;12,10"
3,17.071,30.0,1.49962,1.522465,1.344144,75.0,"13,9;12,9;12,8"
3,17.071,30.0,1.355473,1.398444,1.344123,75.0,"23,44;22,45;22,44"
3,17.071,30.0,1.413312,1.451494,1.344103,75.0,"23,44;22,45;23,45"
3,17.071,30.0,1.245109,1.398444,1.344123,75.0,"23,44;22,43;22,44"
3,17.071,30.0,1.236144,1.398444,1.344103,75.0,"23,44;22,43;23,43"
3,17.071,30.0,1.375972,1.451494,1.344103,75.0,"23,44;23,45;22,44"
3,17.071,30.0,1.413312,1.451494,1.344103,75.0,"23,44;23,45;22,45"
3,17.071,30.0,1.309168,1.398444,1.344103,75.0,"23,44;23,43;22,44"
3,17.071,30.0,1.236144,1.398444,1.344103,75.0,"23,44;23,43;22,43"
3,17.071,30.0,1.375972,1.451494,1.344103,75.0,"23,44;22,44;23,45"
3,17.071,30.0,1.309168,1.398444,1.344103,75.0,"23,44;22,44;23,43"
3,17.071,30.0,1.355473,1.398444,1.344123,75.0,"23,44;22,44;22,45"
3,17.071,30.0,1.245109,1.398444,1.344123,75.0,"23,44;22,44;22,43"
3,17.071,30.0,1.095227,1.130973,1.344123,75.0,"23,35;22,36;22,35"
3,17.071,30.0,1.118228,1.149849,1.344103,75.0,"23,35;22,36;23,36"
3,17.071,30.0,1.122861,1.156763,1.344123,75.0,"23,35;22,34;22,35"
3,17.071,30.0,1.135216,1.156763,1.344103,75.0,"23,35;22,34;23,34"
3,17.071,30.0,1.120556,1.149849,1.344103,75.0,"23,35;23,36;22,35"
3,17.071,30.0,1.118228,1.149849,1.344103,75.0,"23,35;23,36;22,36"
3,17.071,30.0,1.10991,1.130973,1.344103,75.0,"23,35;23,34;22,35"
3,17.071,30.0,1.135216,1.156763,1.344103,75.0,"23,35;23,34;22,34"
3,17.071,30.0,1.120556,1.149849,1.344103,75.0,"23,35;22,35;23,36"
3,17.071,30.0,1.10991,1.130973,1.344103,75.0,"23,35;22,35;23,34"
3,17.071,30.0,1.095227,1.130973,1.344123,75.0,"23,35;22,35;22,36"
3,17.071,30.0,1.122861,1.156763,1.344123,75.0,"23,35;22,35;22,34"
3,17.071,30.0,1.341218,1.43522,1.344144,75.0,"12,35;13,36;13,35"
3,17.071,30.0,1.189466,1.330423,1.344144,75.0,"12,35;13,36;12,36"
3,17.071,30.0,1.327128,1.43522,1.344144,75.0,"12,35;13,34;13,35"
3,17.071,30.0,1.346187,1.492396,1.344144,75.0,"12,35;13,34;12,34"
3,17.071,30.0,1.179214,1.258013,1.344144,75.0,"12,35;11,36;11,35"
3,17.071,30.0,1.112094,1.258013,1.344144,75.0,"12,35;11,36;12,36"
3,17.071,30.0,1.30104,1.463786,1.344144,75.0,"12,35;11,34;11,35"
3,17.071,30.0,1.404731,1.492396,1.344144,75.0,"12,35;11,34;12,34"
3,17.071,30.0,1.224398,1.43522,1.344144,75.0,"12,35;12,36;13,35"
3,17.071,30.0,1.139765,1.258013,1.344144,75.0,"12,35;12,36;11,35"
3,17.071,30.0,1.189466,1.330423,1.344144,75.0,"12,35;12,36;13,36"
3,17.071,30.0,1.112094,1.258013,1.344144,75.0,"12,35;12,36;11,36"
3,17.071,30.0,1.395209,1.492396,1.344144,75.0,"12,35;12,34;13,35"
3,17.071,30.0,1.310577,1.492396,1.344144,75.0,"12,35;12,34;11,35"
3,17.071,30.0,1.346187,1.492396,1.344144,75.0,"12,35;12,34;13,34"
3,17.071,30.0,1.404731,1.492396,1.344144,75.0,"12,35;12,34;11,34"
3,17.071,30.0,1.224398,1.43522,1.344144,75.0,"12,35;13,35;12,36"
